buyerId,investorId,buyerRisk,investorRisk,buyerBudgetMax,investorMaxDeal,locationMatch,matchScore
HB0215,INV0493,Medium,Medium,13606288,4529771,0,0.47
HB0243,INV0033,Low,Low,8881272,3513896,0,0.5
HB0411,INV0033,High,Low,18112031,3513896,0,0.25
HB0363,INV0376,Medium,Medium,8094672,1271091,0,0.38
HB0487,INV0286,Medium,Medium,10485267,2179495,0,0.4
HB0414,INV0273,Low,High,12106179,555679,0,0.17
HB0202,INV0120,High,High,10805411,726368,0,0.33
HB0044,INV0107,Medium,Low,11170124,4920085,0,0.37
HB0414,INV0056,Low,Low,12106179,2464811,0,0.4
HB0402,INV0146,Low,Medium,8668724,3088459,0,0.33
HB0059,INV0367,High,Low,14896977,2127529,0,0.22
HB0350,INV0125,Low,Low,10815247,3399548,0,0.46
HB0101,INV0349,Low,Medium,14004341,2739108,0,0.25
HB0267,INV0385,Medium,Low,9147439,5790381,0,0.47
HB0492,INV0348,Medium,Medium,14308093,8355517,0,0.59
HB0353,INV0294,High,Low,17584279,4168290,0,0.27
HB0445,INV0274,Low,Medium,11966884,799939,0,0.18
HB0338,INV0439,High,Medium,15208091,444132,0,0.16
HB0291,INV0205,Low,Medium,12702848,4188548,0,0.31
HB0163,INV0257,High,Medium,9200109,1946845,0,0.26
HB0371,INV0276,Low,Medium,18480833,870448,0,0.17
HB0369,INV0082,High,Low,13056095,1241134,0,0.2
HB0310,INV0316,High,High,12668352,2429823,0,0.4
HB0287,INV0332,High,Low,11204077,4042178,0,0.33
HB0002,INV0423,Medium,Medium,11897193,390554,0,0.32
HB0151,INV0454,Low,High,17698404,1680870,0,0.2
HB0393,INV0194,Low,High,8859481,733347,0,0.19
HB0169,INV0063,Low,Low,10128049,2304244,0,0.41
HB0469,INV0203,High,Low,12595258,5177951,0,0.36
HB0464,INV0467,High,Low,13832736,480489,0,0.17
HB0092,INV0045,High,High,15782893,2639994,1,0.58
HB0223,INV0407,Medium,Low,14687928,3834856,0,0.28
HB0145,INV0080,Low,High,10729532,509879,0,0.17
HB0432,INV0159,High,Medium,8750290,4943769,0,0.43
HB0213,INV0379,Low,Medium,7801998,2294952,0,0.3
HB0446,INV0128,Medium,Medium,15987129,2079603,0,0.37
HB0012,INV0241,High,High,18152602,4549790,1,0.63
HB0493,INV0390,High,Low,17745535,4020908,0,0.26
HB0245,INV0279,Medium,Low,11267012,1390067,0,0.21
HB0107,INV0285,Low,High,10290678,9760444,0,0.62
HB0291,INV0223,Low,Low,12702848,2657238,0,0.4
HB0178,INV0329,Medium,Low,16657960,5721494,0,0.32
HB0303,INV0205,Low,Medium,12429935,4188548,1,0.52
HB0286,INV0297,Medium,High,7212871,929488,0,0.21
HB0181,INV0477,High,Low,10307823,3083383,0,0.3
HB0334,INV0251,Medium,Medium,12507416,4922483,0,0.5
HB0219,INV0307,Medium,Medium,16997069,2622489,1,0.58
HB0196,INV0296,Low,High,11043391,3136516,0,0.29
HB0457,INV0260,Low,Medium,11910739,5156278,0,0.37
HB0359,INV0418,Low,Low,15901328,7556601,0,0.54
HB0383,INV0272,Low,Medium,7774625,5791532,0,0.52
HB0408,INV0117,High,Low,15743027,1303134,0,0.19
HB0171,INV0228,Low,High,16150428,5775239,0,0.33
HB0146,INV0002,Medium,Low,16140439,980098,0,0.18
HB0395,INV0307,Low,Medium,13511705,2622489,0,0.25
HB0181,INV0383,High,Medium,10307823,2453606,1,0.47
HB0091,INV0287,High,High,11421052,5330834,0,0.53
HB0451,INV0066,Medium,Medium,9138538,8334216,0,0.76
HB0309,INV0405,Low,High,11839201,8158717,0,0.49
HB0186,INV0356,Low,Low,10102675,1070275,0,0.35
HB0433,INV0225,Low,Medium,11482383,595249,0,0.18
HB0211,INV0312,High,Low,16300092,1206687,0,0.19
HB0223,INV0331,Medium,Low,14687928,1660893,0,0.21
HB0331,INV0358,High,High,10062694,4952747,0,0.55
HB0133,INV0341,High,Low,12497746,5200417,0,0.36
HB0133,INV0454,High,High,12497746,1680870,0,0.37
HB0406,INV0233,High,High,13343681,5053877,0,0.49
HB0184,INV0349,High,Medium,8050871,2739108,0,0.32
HB0312,INV0347,High,Medium,8289467,3404832,0,0.36
HB0363,INV0463,Medium,Medium,8094672,2294516,0,0.44
HB0491,INV0207,Low,High,16742648,565952,0,0.17
HB0350,INV0386,Low,Medium,10815247,5335834,0,0.4
HB0035,INV0255,Low,High,10949587,2550835,0,0.27
HB0351,INV0021,High,High,7868253,4668107,0,0.6
HB0126,INV0248,Medium,Low,7651857,1424893,0,0.24
HB0049,INV0150,Low,Low,17180462,5583098,0,0.46
HB0268,INV0060,Low,Medium,7685075,1039585,0,0.22
HB0334,INV0223,Medium,Low,12507416,2657238,0,0.26
HB0009,INV0242,Medium,Low,10662748,1657780,0,0.23
HB0210,INV0051,High,Low,13085208,574859,0,0.17
HB0125,INV0184,Low,Medium,15329846,1585323,0,0.2
HB0414,INV0470,Low,High,12106179,4776606,0,0.35
HB0484,INV0478,High,High,18750382,1061711,0,0.33
HB0379,INV0471,Medium,Medium,10026286,2320739,0,0.42
HB0452,INV0123,Medium,High,17571493,442032,0,0.16
HB0052,INV0137,Low,Medium,14443054,875018,1,0.38
HB0444,INV0327,Low,Low,10090034,2771438,1,0.64
HB0159,INV0353,Low,Medium,15321446,5328337,0,0.32
HB0384,INV0427,High,High,12277237,3239731,0,0.43
HB0017,INV0042,Medium,Medium,17678964,6455027,0,0.48
HB0310,INV0461,High,Medium,12668352,320397,0,0.16
HB0048,INV0354,Low,Medium,12410386,6704735,0,0.42
HB0120,INV0355,High,High,11556636,1359049,0,0.36
HB0382,INV0076,High,High,12289328,1953254,0,0.38
HB0001,INV0245,Low,High,15258374,6677674,0,0.37
HB0255,INV0187,High,Low,12153697,3150398,0,0.28
HB0095,INV0145,Medium,Medium,11789648,715198,0,0.33
HB0392,INV0160,Medium,High,14933627,1152052,0,0.19
HB0188,INV0250,High,Medium,16830792,4610251,0,0.29
HB0426,INV0180,Medium,Medium,18400466,3529705,0,0.4
HB0174,INV0136,High,Low,13587843,388609,0,0.16
HB0312,INV0184,High,Medium,8289467,1585323,0,0.25
HB0111,INV0093,High,Low,11222191,3498574,0,0.31
HB0042,INV0285,High,High,9559100,9760444,0,0.79
HB0273,INV0142,Low,Low,14661975,1125429,0,0.34
HB0451,INV0008,Medium,High,9138538,5983749,0,0.48
HB0118,INV0394,Medium,High,16357188,1821607,0,0.21
HB0275,INV0209,Medium,High,8000888,1753093,0,0.26
HB0252,INV0210,Low,Low,18583032,4831144,0,0.43
HB0154,INV0022,High,Medium,9638089,8982273,0,0.62
HB0068,INV0218,Low,Medium,18321925,5477349,0,0.3
HB0028,INV0364,Medium,High,14929039,2220760,0,0.22
HB0033,INV0262,High,Medium,15787153,1286937,0,0.19
HB0432,INV0258,High,Low,8750290,1971818,0,0.26
HB0317,INV0326,Low,High,11280365,1543478,0,0.22
HB0291,INV0384,Low,Medium,12702848,5282490,0,0.36
HB0023,INV0495,Medium,Medium,17458517,4750887,0,0.44
HB0440,INV0311,Medium,High,10653754,4499860,0,0.36
HB0198,INV0040,Medium,Low,16476342,377221,1,0.36
HB0323,INV0246,Medium,High,11158775,6156372,0,0.43
HB0087,INV0089,Medium,Medium,14543800,5102425,1,0.68
HB0158,INV0060,High,Medium,15018905,1039585,0,0.18
HB0008,INV0013,Low,High,6903358,5853785,0,0.57
HB0499,INV0421,Low,Medium,13831808,468485,0,0.17
HB0099,INV0188,High,Medium,16004629,4847218,0,0.3
HB0143,INV0035,Low,Low,9720705,1928337,0,0.4
HB0042,INV0176,High,Medium,9559100,5682662,0,0.45
HB0329,INV0144,Medium,High,8727428,2764892,0,0.31
HB0354,INV0227,Low,Low,9540002,1969881,0,0.4
HB0335,INV0286,Low,Medium,12495297,2179495,0,0.24
HB0353,INV0316,High,High,17584279,2429823,0,0.37
HB0110,INV0250,High,Medium,10183169,4610251,0,0.38
HB0148,INV0274,Low,Medium,14758630,799939,0,0.18
HB0194,INV0317,Medium,Low,16436653,376833,0,0.16
HB0134,INV0082,High,Low,12965297,1241134,0,0.2
HB0267,INV0117,Medium,Low,9147439,1303134,0,0.22
HB0284,INV0162,Medium,Low,11814180,1447101,0,0.21
HB0114,INV0159,High,Medium,12970166,4943769,0,0.34
HB0345,INV0264,High,Medium,13825965,2451188,0,0.24
HB0097,INV0147,Medium,Low,11197094,485632,0,0.17
HB0137,INV0060,High,Medium,11523473,1039585,0,0.2
HB0360,INV0091,High,Low,9872372,1040847,0,0.2
HB0074,INV0453,High,Medium,11477940,777445,0,0.18
HB0047,INV0011,Medium,Low,15682236,3777114,0,0.27
HB0111,INV0435,High,Low,11222191,709464,0,0.18
HB0119,INV0048,Medium,Low,8618201,8399562,0,0.64
HB0145,INV0230,Low,Low,10729532,5605909,0,0.56
HB0201,INV0010,High,Medium,14229836,1250116,0,0.19
HB0431,INV0304,Medium,Medium,12067334,2488985,0,0.4
HB0270,INV0439,High,Medium,12572129,444132,0,0.17
HB0434,INV0104,Low,Medium,9386697,3026136,0,0.31
HB0137,INV0058,High,High,11523473,3515860,0,0.45
HB0367,INV0391,Medium,High,16311168,2681356,0,0.23
HB0148,INV0147,Low,Low,14758630,485632,0,0.32
HB0181,INV0436,High,High,10307823,1473812,0,0.37
HB0271,INV0024,Medium,Medium,11052605,6236921,0,0.58
HB0216,INV0304,Medium,Medium,18345386,2488985,0,0.37
HB0015,INV0389,High,Low,10388959,1366189,0,0.22
HB0028,INV0119,Medium,High,14929039,2081635,0,0.22
HB0090,INV0492,High,High,16606629,1512999,0,0.35
HB0126,INV0171,Medium,High,7651857,2619085,0,0.32
HB0055,INV0407,High,Low,14803256,3834856,0,0.28
HB0052,INV0139,Low,Low,14443054,6592694,0,0.53
HB0094,INV0062,High,High,13334722,3231044,0,0.42
HB0251,INV0228,Medium,High,18666883,5775239,0,0.3
HB0099,INV0035,High,Low,16004629,1928337,0,0.21
HB0171,INV0106,Low,Low,16150428,822308,0,0.33
HB0009,INV0028,Medium,Medium,10662748,1026093,0,0.35
HB0133,INV0398,High,Low,12497746,5807780,0,0.38
HB0321,INV0240,Low,Low,14355215,1931297,0,0.37
HB0457,INV0145,Low,Medium,11910739,715198,0,0.18
HB0166,INV0418,High,Low,17778832,7556601,0,0.36
HB0404,INV0086,Medium,Medium,18220553,1195787,0,0.33
HB0312,INV0067,High,Low,8289467,1909098,0,0.27
HB0500,INV0001,Medium,High,16989324,1334386,0,0.19
HB0177,INV0323,High,Low,14704525,5157386,0,0.33
HB0203,INV0063,High,Low,12261397,2304244,0,0.24
HB0014,INV0409,Medium,Low,15310181,1000596,0,0.18
HB0257,INV0210,Medium,Low,9480207,4831144,0,0.4
HB0469,INV0388,High,High,12595258,693621,1,0.53
HB0338,INV0360,High,Low,15208091,7147588,0,0.38
HB0413,INV0386,Low,Medium,14093934,5335834,0,0.34
HB0301,INV0066,High,Medium,8789447,8334216,0,0.62
HB0249,INV0301,Medium,Medium,9039685,3107130,0,0.47
HB0380,INV0406,Low,High,17008534,3987472,1,0.47
HB0278,INV0238,High,Medium,8517161,2098825,0,0.27
HB0050,INV0257,Low,Medium,10640332,1946845,0,0.24
HB0333,INV0348,High,Medium,17648182,8355517,0,0.39
HB0458,INV0364,Low,High,17629292,2220760,0,0.21
HB0047,INV0188,Medium,Medium,15682236,4847218,0,0.45
HB0076,INV0059,High,Medium,14170043,4314155,0,0.3
HB0141,INV0268,High,Medium,16114253,607204,0,0.17
HB0140,INV0276,Medium,Medium,11675898,870448,0,0.34
HB0228,INV0031,High,Low,13551344,7183106,0,0.42
HB0472,INV0060,Medium,Medium,17592495,1039585,0,0.33
HB0399,INV0277,Medium,Low,18854241,4890146,0,0.28
HB0260,INV0374,Low,High,8761017,4955153,0,0.43
HB0096,INV0195,High,Low,17903427,1072569,0,0.18
HB0061,INV0407,High,Low,14629585,3834856,0,0.28
HB0397,INV0456,Low,High,12290614,346481,0,0.16
HB0277,INV0125,Low,Low,6969349,3399548,0,0.54
HB0021,INV0220,High,High,15398386,1610574,0,0.35
HB0070,INV0317,High,Low,10144818,376833,0,0.17
HB0323,INV0053,Medium,High,11158775,3675155,0,0.31
HB0239,INV0219,High,High,16397985,2577129,0,0.38
HB0452,INV0109,Medium,High,17571493,3193779,1,0.44
HB0223,INV0067,Medium,Low,14687928,1909098,0,0.21
HB0145,INV0259,Low,High,10729532,1685315,0,0.23
HB0236,INV0491,Medium,Low,7200339,1424094,0,0.25
HB0267,INV0291,Medium,High,9147439,1807756,0,0.25
HB0168,INV0500,Low,Medium,8845191,4937606,0,0.43
HB0036,INV0423,Low,Medium,13363111,390554,0,0.16
HB0072,INV0313,High,Medium,14341604,706294,1,0.37
HB0182,INV0200,Medium,High,9040043,390062,0,0.17
HB0072,INV0125,High,Low,14341604,3399548,0,0.27
HB0279,INV0382,Low,Medium,9619039,4387777,0,0.38
HB0348,INV0072,Medium,High,10590356,816028,0,0.19
HB0402,INV0023,Low,Medium,8668724,2889040,0,0.32
HB0232,INV0093,Medium,Low,12934174,3498574,0,0.29
HB0135,INV0101,Low,High,11091652,4730639,0,0.36
HB0169,INV0417,Low,High,10128049,3576419,0,0.33
HB0191,INV0386,High,Medium,9967488,5335834,0,0.42
HB0493,INV0277,High,Low,17745535,4890146,0,0.29
HB0208,INV0247,Medium,High,15395280,3713404,0,0.27
HB0159,INV0099,Low,Low,15321446,1662944,0,0.35
HB0160,INV0013,Low,High,10952591,5853785,0,0.42
HB0421,INV0389,Low,Low,11144127,1366189,0,0.36
HB0220,INV0267,Medium,Low,11712185,1580125,0,0.22
HB0019,INV0435,High,Low,13725521,709464,0,0.18
HB0200,INV0101,Low,High,12751242,4730639,0,0.34
HB0309,INV0313,Low,Medium,11839201,706294,1,0.38
HB0317,INV0278,Low,Low,11280365,820367,1,0.54
HB0452,INV0120,Medium,High,17571493,726368,0,0.17
HB0346,INV0183,Medium,High,17046944,5796919,1,0.52
HB0408,INV0167,High,Low,15743027,3825786,0,0.27
HB0379,INV0399,Medium,High,10026286,9469744,0,0.62
HB0263,INV0054,High,Low,10395874,2543516,0,0.27
HB0031,INV0237,Low,Low,19418553,5657689,0,0.45
HB0360,INV0457,High,High,9872372,1290031,0,0.37
HB0062,INV0228,Low,High,12468834,5775239,0,0.38
HB0302,INV0070,High,Low,16635595,1483079,0,0.19
HB0201,INV0003,High,Low,14229836,598310,0,0.17
HB0255,INV0365,High,Medium,12153697,700850,0,0.18
HB0139,INV0013,Medium,High,14618518,5853785,0,0.35
HB0222,INV0249,High,Medium,12658870,2421948,0,0.25
HB0281,INV0425,Low,High,10973840,2680699,0,0.27
HB0487,INV0105,Medium,Low,10485267,4223511,0,0.35
HB0215,INV0233,Medium,High,13606288,5053877,0,0.34
HB0378,INV0079,High,Medium,13785633,2396308,0,0.24
HB0054,INV0370,Low,High,12777855,1454120,0,0.21
HB0025,INV0252,High,Medium,17195030,3847387,0,0.26
HB0442,INV0083,High,Medium,14682497,4219362,0,0.29
HB0128,INV0341,Medium,Low,10682417,5200417,0,0.39
HB0182,INV0070,Medium,Low,9040043,1483079,0,0.23
HB0459,INV0254,Low,High,12105939,431348,0,0.17
HB0365,INV0002,High,Low,14248714,980098,0,0.18
HB0153,INV0280,Low,High,13196799,7565441,0,0.44
HB0268,INV0116,Low,Low,7685075,5944951,0,0.69
HB0157,INV0483,Medium,Low,8105688,1719721,0,0.26
HB0291,INV0184,Low,Medium,12702848,1585323,0,0.21
HB0255,INV0088,High,High,12153697,744214,0,0.33
HB0397,INV0243,Low,Low,12290614,4088897,0,0.47
HB0059,INV0381,High,High,14896977,2101076,0,0.37
HB0490,INV0374,Medium,High,14832024,4955153,0,0.32
HB0455,INV0059,Low,Medium,10969765,4314155,0,0.35
HB0171,INV0393,Low,Low,16150428,1278296,0,0.34
HB0187,INV0030,Low,High,13640053,1808767,0,0.22
HB0137,INV0286,High,Medium,11523473,2179495,0,0.24
HB0276,INV0242,Medium,Low,16430383,1657780,0,0.2
HB0273,INV0231,Low,Low,14661975,746652,0,0.33
HB0248,INV0247,Low,High,11391059,3713404,0,0.31
HB0299,INV0205,Medium,Medium,13208847,4188548,0,0.46
HB0155,INV0398,Low,Low,8391510,5807780,0,0.65
HB0328,INV0459,High,Low,14207405,4059458,0,0.29
HB0353,INV0264,High,Medium,17584279,2451188,0,0.22
HB0326,INV0018,Low,Low,17082083,3372745,0,0.4
HB0053,INV0200,Low,High,17318139,390062,0,0.16
HB0123,INV0187,Medium,Low,17294457,3150398,0,0.24
HB0231,INV0016,Low,Medium,10645363,4025279,0,0.34
HB0303,INV0363,Low,Medium,12429935,5623115,0,0.38
HB0326,INV0399,Low,High,17082083,9469744,0,0.43
HB0255,INV0245,High,High,12153697,6677674,0,0.57
HB0092,INV0486,High,Medium,15782893,931821,0,0.18
HB0333,INV0197,High,Medium,17648182,1083419,0,0.18
HB0394,INV0165,Medium,Medium,12640519,4509627,0,0.48
HB0052,INV0442,Low,High,14443054,562051,0,0.17
HB0105,INV0480,High,High,12201213,4409373,0,0.48
HB0110,INV0269,High,Medium,10183169,5404328,0,0.42
HB0425,INV0275,High,High,14465530,2801639,0,0.4
HB0257,INV0165,Medium,Medium,9480207,4509627,0,0.54
HB0312,INV0352,High,Low,8289467,6359255,0,0.53
HB0238,INV0380,High,High,14372041,3632424,0,0.43
HB0238,INV0127,High,High,14372041,5870844,0,0.5
HB0112,INV0182,High,High,8556549,6796597,0,0.7
HB0278,INV0412,High,Low,8517161,3260246,0,0.34
HB0316,INV0226,Medium,Medium,13164088,3397087,0,0.43
HB0449,INV0264,Low,Medium,17106075,2451188,0,0.22
HB0015,INV0298,High,Low,10388959,330565,0,0.17
HB0172,INV0077,Low,Medium,10018708,6054767,0,0.45
HB0375,INV0479,Medium,Medium,13658639,3005680,0,0.41
HB0198,INV0090,Medium,Low,16476342,6823195,0,0.36
HB0244,INV0388,Medium,High,16140621,693621,0,0.17
HB0324,INV0335,High,Low,13612204,5140821,0,0.34
HB0242,INV0230,Medium,Low,17112493,5605909,0,0.31
HB0367,INV0107,Medium,Low,16311168,4920085,0,0.3
HB0309,INV0091,Low,Low,11839201,1040847,0,0.34
HB0043,INV0255,Medium,High,11061394,2550835,0,0.27
HB0007,INV0261,Medium,Medium,8626154,1855379,0,0.41
HB0279,INV0173,Low,Low,9619039,993074,0,0.35
HB0449,INV0235,Low,High,17106075,4230755,0,0.27
HB0303,INV0358,Low,High,12429935,4952747,0,0.35
HB0328,INV0234,High,Low,14207405,5277170,0,0.34
HB0370,INV0236,Low,Medium,13537480,3005175,0,0.26
HB0094,INV0104,High,Medium,13334722,3026136,0,0.26
HB0399,INV0383,Medium,Medium,18854241,2453606,0,0.37
HB0467,INV0018,Low,Low,10644692,3372745,0,0.46
HB0328,INV0485,High,Medium,14207405,726139,0,0.18
HB0281,INV0335,Low,Low,10973840,5140821,0,0.53
HB0324,INV0334,High,Low,13612204,5760792,0,0.36
HB0121,INV0043,High,High,10272487,2789166,0,0.44
HB0377,INV0389,High,Low,15074659,1366189,0,0.2
HB0053,INV0244,Low,High,17318139,3609016,0,0.25
HB0361,INV0398,Low,Low,10365162,5807780,0,0.58
HB0347,INV0336,Low,High,19463674,2557194,0,0.22
HB0061,INV0404,High,Medium,14629585,2705533,0,0.24
HB0341,INV0249,Medium,Medium,10024161,2421948,0,0.42
HB0287,INV0273,High,High,11204077,555679,0,0.32
HB0197,INV0143,Medium,Low,11306425,890075,0,0.19
HB0130,INV0194,Medium,High,7297558,733347,0,0.2
HB0354,INV0500,Low,Medium,9540002,4937606,0,0.41
HB0036,INV0325,Low,Medium,13363111,5323813,0,0.35
HB0403,INV0172,Low,Low,17075347,9177542,0,0.57
HB0443,INV0103,High,High,10930724,7293575,0,0.63
HB0316,INV0216,Medium,Medium,13164088,1356362,0,0.35
HB0165,INV0201,Medium,High,18400740,4363784,0,0.27
HB0224,INV0078,Medium,High,12360258,2435598,0,0.25
HB0193,INV0336,Low,High,8924684,2557194,0,0.29
HB0100,INV0462,High,Medium,8192279,2473527,0,0.3
HB0183,INV0429,Low,High,14245274,4404485,0,0.3
HB0126,INV0020,Medium,Medium,7651857,7970777,0,0.78
HB0282,INV0313,High,Medium,14201970,706294,0,0.17
HB0203,INV0109,High,High,12261397,3193779,0,0.43
HB0194,INV0199,Medium,High,16436653,2330493,0,0.22
HB0025,INV0050,High,Medium,17195030,8150344,0,0.39
HB0259,INV0338,Medium,High,10968765,587124,0,0.18
HB0361,INV0365,Low,Medium,10365162,700850,0,0.18
HB0075,INV0430,Medium,Low,8984470,1635519,0,0.24
HB0117,INV0352,High,Low,17220477,6359255,0,0.33
HB0210,INV0446,High,Low,13085208,996845,0,0.19
HB0008,INV0454,Low,High,6903358,1680870,0,0.27
HB0350,INV0003,Low,Low,10815247,598310,0,0.33
HB0062,INV0018,Low,Low,12468834,3372745,0,0.44
HB0055,INV0434,High,Medium,14803256,402031,0,0.16
HB0181,INV0116,High,Low,10307823,5944951,0,0.44
HB0344,INV0440,Low,Low,18163060,676709,0,0.32
HB0037,INV0005,Low,Low,18013111,7241671,0,0.5
HB0069,INV0215,Low,Medium,13128896,4267098,0,0.31
HB0398,INV0117,Low,Low,8743150,1303134,0,0.37
HB0078,INV0475,Medium,High,8747532,5299126,1,0.65
HB0173,INV0171,Low,High,13258913,2619085,0,0.25
HB0470,INV0442,Low,High,15447686,562051,0,0.17
HB0436,INV0088,Medium,High,13133440,744214,0,0.18
HB0164,INV0278,High,Low,16020135,820367,0,0.18
HB0338,INV0102,High,Medium,15208091,433810,0,0.16
HB0474,INV0492,High,High,13158181,1512999,1,0.56
HB0360,INV0157,High,High,9872372,2882402,0,0.45
HB0060,INV0212,Low,Low,17003070,1550404,0,0.35
HB0303,INV0314,Low,Low,12429935,6645707,0,0.57
HB0464,INV0176,High,Medium,13832736,5682662,0,0.36
HB0441,INV0019,Medium,High,15515133,4089371,0,0.28
HB0494,INV0495,Low,Medium,17527117,4750887,0,0.29
HB0258,INV0185,High,Low,10020526,2447322,0,0.27
HB0270,INV0423,High,Medium,12572129,390554,1,0.37
HB0302,INV0270,High,High,16635595,2208294,0,0.37
HB0152,INV0413,Low,Low,15426489,3113812,0,0.4
HB0082,INV0079,Medium,Medium,10961952,2396308,1,0.61
HB0117,INV0117,High,Low,17220477,1303134,0,0.19
HB0280,INV0250,Low,Medium,11299179,4610251,0,0.35
HB0060,INV0128,Low,Medium,17003070,2079603,0,0.21
HB0349,INV0491,High,Low,12147646,1424094,0,0.21
HB0084,INV0328,High,Medium,9617968,4667722,0,0.39
HB0068,INV0463,Low,Medium,18321925,2294516,0,0.21
HB0426,INV0083,Medium,Medium,18400466,4219362,0,0.41
HB0485,INV0241,Low,High,7113059,4549790,0,0.47
HB0484,INV0415,High,Low,18750382,2899420,0,0.23
HB0087,INV0135,Medium,Medium,14543800,4327041,0,0.45
HB0484,INV0274,High,Medium,18750382,799939,0,0.17
HB0341,INV0440,Medium,Low,10024161,676709,0,0.18
HB0238,INV0388,High,High,14372041,693621,0,0.32
HB0473,INV0137,High,Medium,15202939,875018,0,0.18
HB0462,INV0402,High,Low,17898737,3268710,0,0.24
HB0139,INV0471,Medium,Medium,14618518,2320739,0,0.38
HB0123,INV0395,Medium,High,17294457,5863753,0,0.32
HB0144,INV0285,Low,High,14931614,9760444,0,0.48
HB0366,INV0378,Medium,Low,15401111,1664177,0,0.2
HB0236,INV0301,Medium,Medium,7200339,3107130,0,0.52
HB0058,INV0228,Medium,High,8204371,5775239,0,0.5
HB0494,INV0424,Low,Low,17527117,2652504,0,0.38
HB0141,INV0456,High,High,16114253,346481,0,0.31
HB0134,INV0076,High,High,12965297,1953254,0,0.38
HB0261,INV0123,High,High,16316737,442032,0,0.31
HB0275,INV0101,Medium,High,8000888,4730639,0,0.45
HB0039,INV0430,Medium,Low,9861388,1635519,0,0.23
HB0433,INV0334,Low,Low,11482383,5760792,0,0.55
HB0445,INV0415,Low,Low,11966884,2899420,0,0.42
HB0458,INV0318,Low,Low,17629292,323576,1,0.51
HB0281,INV0088,Low,High,10973840,744214,0,0.18
HB0199,INV0007,Low,Low,15063952,4009159,0,0.43
HB0366,INV0122,Medium,High,15401111,7062362,1,0.58
HB0057,INV0282,Low,Low,19526857,3288816,0,0.38
HB0295,INV0186,High,Low,10053933,421979,0,0.17
HB0095,INV0303,Medium,Low,11789648,3085897,1,0.48
HB0088,INV0072,High,High,14776300,816028,0,0.33
HB0025,INV0128,High,Medium,17195030,2079603,0,0.21
HB0350,INV0046,Low,Low,10815247,2371637,0,0.41
HB0104,INV0240,High,Low,12032938,1931297,0,0.23
HB0453,INV0200,High,High,17168772,390062,0,0.31
HB0146,INV0149,Medium,High,16140439,1614363,0,0.2
HB0033,INV0195,High,Low,15787153,1072569,0,0.18
HB0489,INV0263,High,High,17482437,1536525,0,0.34
HB0198,INV0072,Medium,High,16476342,816028,0,0.17
HB0233,INV0468,Medium,High,12101367,431134,0,0.17
HB0063,INV0091,Low,Low,17920660,1040847,0,0.33
HB0134,INV0261,High,Medium,12965297,1855379,0,0.22
HB0090,INV0193,High,High,16606629,1618866,0,0.35
HB0420,INV0318,High,Low,19705324,323576,0,0.16
HB0391,INV0021,Medium,High,9852469,4668107,0,0.39
HB0027,INV0419,Medium,Medium,14181884,1361045,0,0.35
HB0313,INV0069,High,High,15143658,4787332,0,0.46
HB0496,INV0258,Low,Low,17755797,1971818,0,0.36
HB0229,INV0006,Low,Low,11694828,8617416,0,0.67
HB0270,INV0081,High,Medium,12572129,1470197,0,0.21
HB0277,INV0139,Low,Low,6969349,6592694,0,0.77
HB0398,INV0253,Low,Low,8743150,3990503,0,0.53
HB0368,INV0478,Medium,High,13121769,1061711,0,0.19
HB0275,INV0241,Medium,High,8000888,4549790,0,0.43
HB0158,INV0018,High,Low,15018905,3372745,0,0.26
HB0026,INV0215,High,Medium,12318856,4267098,0,0.32
HB0475,INV0075,High,Medium,15582596,2180507,0,0.22
HB0467,INV0430,Low,Low,10644692,1635519,1,0.58
HB0372,INV0071,Medium,Medium,18706503,4782428,0,0.43
HB0359,INV0016,Low,Medium,15901328,4025279,0,0.28
HB0172,INV0474,Low,High,10018708,603568,0,0.18
HB0417,INV0366,High,Medium,8914932,6175234,0,0.5
HB0164,INV0083,High,Medium,16020135,4219362,1,0.48
HB0280,INV0270,Low,High,11299179,2208294,0,0.25
HB0228,INV0327,High,Low,13551344,2771438,0,0.25
HB0303,INV0333,Low,Low,12429935,1861453,0,0.37
HB0429,INV0013,Medium,High,13904004,5853785,0,0.36
HB0141,INV0404,High,Medium,16114253,2705533,0,0.23
HB0005,INV0377,Medium,Medium,12574735,3730887,0,0.45
HB0025,INV0231,High,Low,17195030,746652,0,0.17
HB0222,INV0405,High,High,12658870,8158717,0,0.62
HB0452,INV0442,Medium,High,17571493,562051,0,0.17
HB0052,INV0344,Low,High,14443054,3469773,0,0.27
HB0323,INV0387,Medium,Medium,11158775,5805578,1,0.76
HB0047,INV0126,Medium,High,15682236,606096,1,0.37
HB0233,INV0214,Medium,Low,12101367,5499672,0,0.38
HB0193,INV0325,Low,Medium,8924684,5323813,0,0.45
HB0222,INV0452,High,Low,12658870,1118583,0,0.19
HB0425,INV0455,High,Medium,14465530,348284,0,0.16
HB0292,INV0036,High,Medium,8907739,1412482,0,0.23
HB0379,INV0414,Medium,Low,10026286,4350760,0,0.37
HB0461,INV0131,High,Medium,12454050,5276886,0,0.36
HB0488,INV0207,Medium,High,7894191,565952,0,0.19
HB0304,INV0054,Low,Low,7122320,2543516,0,0.48
HB0402,INV0354,Low,Medium,8668724,6704735,0,0.54
HB0088,INV0406,High,High,14776300,3987472,0,0.43
HB0163,INV0273,High,High,9200109,555679,0,0.33
