Price,Area,Location,No. of Bedrooms,New/Resale,Gymnasium,Lift Available,Car Parking,Maintenance Staff,24x7 Security,Children's Play Area,Clubhouse,Intercom,Landscaped Gardens,Indoor Games,Gas Connection,Jogging Track,Swimming Pool,Price_per_SqFt,Area_per_Bedroom,Amenity_Score
8200000,1090,Ulwe,2,0,1,1,1,0,1,1,0,1,1,0,1,0,0,7522.935779816514,545.0,8
16200000,1050,Chembur,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,15428.57142857143,525.0,2
12900000,666,Chembur,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,19369.369369369368,666.0,2
11500000,600,Chembur,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,19166.666666666668,600.0,2
18500000,1000,Chembur,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,18500.0,500.0,2
17500000,1070,Chembur,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,16355.140186915887,535.0,2
10200000,695,Chembur,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14676.258992805755,695.0,1
14100000,625,Chembur,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,22560.0,625.0,2
27000000,1361,Andheri West,2,0,0,1,0,1,1,0,0,0,1,0,0,0,1,19838.354151359294,680.5,5
31200000,1470,Andheri West,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,21224.48979591837,490.0,3
12500000,765,Chembur,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,16339.869281045752,765.0,8
39900000,1556,Ghatkopar East,3,1,0,1,1,0,1,0,0,0,0,0,0,0,0,25642.6735218509,518.6666666666666,3
11500000,1200,Chembur,2,1,1,1,1,0,1,0,1,1,0,0,0,1,1,9583.333333333334,600.0,8
40000000,1850,Chembur East,3,1,0,1,1,0,1,0,0,0,0,0,0,0,0,21621.62162162162,616.6666666666666,3
22200000,1270,Chembur East,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,17480.314960629923,635.0,3
19500000,1073,Chembur East,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,18173.345759552656,536.5,3
16500000,1250,Chembur East,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,13200.0,625.0,3
14000000,775,Chembur,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,18064.516129032258,775.0,8
20200000,1252,Chembur,2,1,1,1,1,0,1,1,1,1,0,0,0,1,1,16134.185303514378,626.0,9
11200000,700,Chembur,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,16000.0,700.0,8
15500000,2000,Kharghar,3,1,1,1,1,0,1,1,1,0,1,1,0,1,1,7750.0,666.6666666666666,10
2625000,675,Badlapur,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,3888.8888888888887,675.0,6
22000000,1300,Jankalyan Nagar,3,0,0,1,1,1,0,0,0,0,1,0,0,0,0,16923.076923076922,433.3333333333333,4
100000000,2320,Yari Road,5,0,0,1,1,1,0,0,0,0,1,0,0,0,0,43103.44827586207,464.0,4
145000000,3320,Yari Road,5,0,0,1,1,1,0,0,0,0,1,0,0,0,0,43674.698795180724,664.0,4
6200000,900,Kamothe,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,6888.888888888889,450.0,4
7900000,1065,Kamothe,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,7417.840375586855,532.5,4
6900000,850,Sector 17 Ulwe,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,8117.64705882353,425.0,4
4400000,610,Kamothe,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,7213.11475409836,610.0,5
5700000,670,Kamothe,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,8507.462686567163,670.0,5
4000000,600,Sector 17 Ulwe,2,0,1,0,1,1,1,0,1,0,0,0,0,0,0,6666.666666666667,300.0,5
6350000,900,Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,7055.555555555556,450.0,6
4500000,610,Kamothe,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,7377.049180327869,305.0,4
6700000,980,Kamothe,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,6836.734693877551,490.0,4
4400000,610,Thakur Complex,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,7213.11475409836,610.0,6
65000000,2695,Wadala,4,1,1,1,1,1,1,1,1,1,1,0,0,1,1,24118.73840445269,673.75,11
3200000,510,Naigaon East,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,6274.509803921569,510.0,11
2400000,565,Naigaon East,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,4247.787610619469,565.0,7
6500000,1015,Mira Road East,2,1,0,1,1,1,1,1,0,0,0,0,0,0,0,6403.940886699507,507.5,5
2700000,540,Naigaon East,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,5000.0,540.0,10
2400000,565,Naigaon East,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0,4247.787610619469,565.0,6
2350000,540,Naigaon East,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,4351.851851851852,540.0,9
4300000,750,Naigaon East,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,5733.333333333333,750.0,8
3200000,585,Naigaon East,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,5470.08547008547,585.0,9
2300000,500,Naigaon East,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,4600.0,500.0,9
3250000,585,Naigaon East,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,5555.555555555556,585.0,9
2500000,453,Naigaon East,1,0,1,1,1,0,1,0,0,1,1,0,0,1,0,5518.763796909492,453.0,7
2450000,500,Naigaon East,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,4900.0,500.0,11
3000000,605,Naigaon East,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,4958.677685950413,605.0,11
4500000,710,Naigaon East,2,0,1,1,1,0,1,1,1,1,1,0,0,1,1,6338.028169014085,355.0,10
2800000,510,Naigaon East,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,5490.196078431372,510.0,11
2750000,590,Naigaon East,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,4661.016949152542,590.0,11
2650000,560,Naigaon East,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,4732.142857142857,560.0,10
2700000,600,Naigaon East,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,4500.0,600.0,9
2200000,500,Naigaon East,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,4400.0,500.0,10
3800000,556,Naigaon East,2,1,1,1,1,1,1,1,1,1,1,0,0,1,0,6834.53237410072,278.0,10
31000000,900,Khar West,2,0,0,1,1,1,1,0,0,1,0,0,1,0,0,34444.444444444445,450.0,6
2110000,545,Badlapur West,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,3871.559633027523,545.0,4
2077000,620,Badlapur West,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,3350.0,620.0,4
10000000,750,Malad West,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,13333.333333333334,750.0,12
20500000,908,Kandivali West,2,1,0,1,1,0,0,0,0,0,1,0,1,0,0,22577.092511013216,454.0,4
8600000,650,Kandivali West,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,13230.76923076923,650.0,10
9300000,750,Malad West,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,12400.0,750.0,12
12800000,913,Kandivali West,2,1,1,1,1,1,1,1,1,1,1,1,0,1,0,14019.715224534502,456.5,11
52500000,2700,Borivali West,5,0,1,1,1,0,1,1,1,1,1,0,1,1,1,19444.444444444445,540.0,11
8900000,562,Kandivali West,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,15836.298932384341,562.0,11
9800000,750,Malad West,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,13066.666666666666,750.0,9
6000000,745,Ulwe,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,8053.6912751677855,745.0,10
3500000,635,Kharghar,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,5511.811023622047,635.0,10
4100000,600,Kharghar,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,6833.333333333333,600.0,11
7000000,900,Sector 11 Kharghar,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7777.777777777777,450.0,2
8000000,852,Kharghar,2,0,1,1,1,1,1,0,1,1,0,0,0,1,1,9389.671361502347,426.0,9
4700000,690,Kharghar,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,6811.594202898551,690.0,11
5200000,600,Kharghar,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,8666.666666666666,600.0,9
7500000,1000,Kharghar,2,0,1,1,1,0,1,1,1,0,1,0,0,1,1,7500.0,500.0,9
8750000,1205,Kharghar,2,0,1,1,1,0,1,1,1,1,1,0,0,1,1,7261.410788381742,602.5,10
5200000,560,Kharghar,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,9285.714285714286,560.0,10
7100000,1085,Kharghar,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,6543.7788018433175,542.5,4
7300000,1000,Kharghar,2,0,1,1,1,1,1,1,1,0,1,0,0,1,1,7300.0,500.0,10
13000000,1185,Kharghar,2,0,1,1,1,1,1,1,1,1,1,0,0,1,1,10970.464135021097,592.5,11
15500000,1435,Kharghar,3,1,1,1,1,1,1,1,1,1,1,1,0,1,1,10801.393728222996,478.3333333333333,12
15500000,1530,Kharghar,3,0,1,1,1,1,1,1,1,1,1,1,0,1,1,10130.718954248367,510.0,12
15000000,1730,Kharghar,3,0,1,1,1,1,1,1,1,1,1,1,0,1,1,8670.520231213874,576.6666666666666,12
4800000,560,Kharghar,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,8571.42857142857,560.0,13
12000000,1600,Kharghar,3,0,1,1,1,1,1,1,1,1,1,1,0,1,1,7500.0,533.3333333333334,12
2600000,390,Kharghar,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6666.666666666667,390.0,2
5300000,600,Kharghar,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,8833.333333333334,600.0,10
9500000,1075,Kharghar,2,0,1,1,1,1,1,1,1,0,1,1,0,1,1,8837.209302325582,537.5,11
7500000,1000,Kharghar,2,0,1,1,1,1,1,1,1,0,1,0,0,1,1,7500.0,500.0,10
13500000,1300,Kharghar,3,0,1,1,1,1,1,1,1,0,1,0,0,1,1,10384.615384615385,433.3333333333333,10
12900000,1235,Mira Road East,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,10445.344129554656,617.5,11
9200000,556,Bhandup West,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,16546.762589928057,556.0,2
15500000,913,Vikhroli,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,16976.998904709748,456.5,1
2476000,540,Vasai East,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,4585.185185185185,540.0,3
3700000,400,Ghansoli,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,9250.0,400.0,4
6000000,373,Sector8 Sanpada,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,16085.790884718499,373.0,4
21500000,1050,Jeejamata Nagar,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,20476.190476190477,350.0,4
7500000,650,Shakti Nagar,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,11538.461538461539,325.0,4
4900000,550,Thane West,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,8909.09090909091,550.0,2
17000000,815,Jeejamata Nagar,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,20858.895705521474,407.5,4
8000000,340,Goregaon,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,23529.41176470588,340.0,4
11500000,650,Pandurangwadi,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,17692.30769230769,650.0,4
11700000,550,Shreyas Colony,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,21272.727272727272,550.0,4
7500000,550,Kannamwar Nagar Ii,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,13636.363636363636,550.0,4
7000000,400,Kannamwar Nagar Ii,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,17500.0,400.0,4
8500000,450,Gokuldham,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,18888.88888888889,450.0,4
11700000,480,Bangur Nagar,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,24375.0,480.0,4
4400000,305,Shivaji Colony,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,14426.22950819672,305.0,4
11500000,441,Jawahar Nagar,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,26077.097505668935,220.5,4
8800000,500,Jawahar Nagar,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,17600.0,500.0,4
9000000,350,Jawahar Nagar,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,25714.285714285714,350.0,4
8500000,380,Jawahar Nagar,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,22368.42105263158,380.0,4
28000000,800,Vedant Complex,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,35000.0,266.6666666666667,4
2580000,645,Titwala,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,4000.0,645.0,3
9350000,1195,Kharghar,2,0,1,1,1,0,1,1,1,1,1,0,0,1,1,7824.2677824267785,597.5,10
4000000,600,Ulwe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,6666.666666666667,600.0,3
14000000,1100,Koparkhairane Station Road,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,12727.272727272728,550.0,4
6500000,929,Dombivali,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1,6996.7707212055975,464.5,12
5000000,791,Dombivali,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1,6321.112515802782,395.5,12
16000000,1290,Malad East,2,0,1,1,1,0,1,1,1,0,1,1,0,1,1,12403.100775193798,645.0,10
34000000,1540,Mira Road East,3,0,1,1,1,0,1,1,1,0,1,0,0,1,1,22077.922077922078,513.3333333333334,9
3700000,925,Naigaon East,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4000.0,925.0,2
4400000,670,Ulwe,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,6567.164179104478,670.0,5
8800000,1085,Ulwe,2,0,1,0,1,1,1,0,0,0,0,0,0,0,1,8110.599078341013,542.5,5
5200000,685,Ulwe,2,0,1,0,1,1,1,0,0,0,0,0,0,0,1,7591.240875912409,342.5,5
4000000,670,Ulwe,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,5970.149253731343,670.0,5
6200000,693,Ulwe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,8946.608946608947,693.0,4
5000000,640,Ulwe,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,7812.5,640.0,5
6500000,1690,Ulwe,3,0,1,0,1,1,1,0,0,0,0,0,0,0,1,3846.153846153846,563.3333333333334,5
6200000,1215,Ulwe,2,0,1,0,1,1,1,0,0,0,0,0,0,0,1,5102.880658436214,607.5,5
2750000,385,Ulwe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,7142.857142857143,385.0,4
6500000,1120,Ulwe,2,0,1,0,1,1,1,0,0,0,0,0,0,0,1,5803.571428571428,560.0,5
8000000,1235,Ulwe,2,0,1,0,1,1,1,0,0,0,0,0,0,0,1,6477.7327935222675,617.5,5
4950000,685,Ulwe,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,7226.2773722627735,685.0,4
7500000,980,Ulwe,2,0,1,0,1,1,1,0,0,0,0,0,0,0,1,7653.061224489796,490.0,5
9000000,1100,Ulwe,2,0,1,0,1,1,1,0,0,0,0,0,0,0,1,8181.818181818182,550.0,5
6000000,758,Ulwe,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,7915.5672823219,758.0,5
4500000,689,Ulwe,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,6531.204644412192,689.0,5
4700000,648,Ulwe,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,7253.086419753086,648.0,5
7600000,1595,Ulwe,3,0,1,0,1,1,1,0,0,0,0,0,0,0,1,4764.8902821316615,531.6666666666666,5
8000000,1250,Ulwe,2,0,1,0,1,1,1,0,0,0,0,0,0,0,1,6400.0,625.0,5
5500000,840,Ulwe,2,0,1,0,1,1,1,0,0,0,0,0,0,0,1,6547.619047619048,420.0,5
2050000,500,Naigaon East,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,4100.0,500.0,3
20000000,1250,Goregaon West,2,0,1,1,1,0,1,1,1,0,1,0,0,1,1,16000.0,625.0,9
8600000,1045,Ulwe,2,0,1,0,1,1,1,0,0,0,0,0,0,0,1,8229.665071770334,522.5,5
8000000,1350,Ulwe,2,0,1,0,1,1,1,0,0,0,0,0,0,0,1,5925.925925925926,675.0,5
5100000,1511,Ulwe,3,0,1,0,1,1,1,0,0,0,0,0,0,0,1,3375.2481800132364,503.6666666666667,5
6500000,686,Ulwe,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,9475.218658892129,686.0,5
8500000,930,Ulwe,2,0,1,0,1,1,1,0,0,0,0,0,0,0,1,9139.78494623656,465.0,5
4000000,765,Manvel Pada Road,2,0,0,1,1,1,1,0,0,0,1,0,0,0,0,5228.75816993464,382.5,5
12000000,936,Thane West,2,0,1,1,1,0,1,1,1,1,0,1,1,1,1,12820.51282051282,468.0,11
19400000,1810,Thane West,3,1,1,1,1,0,1,1,1,0,1,1,1,1,1,10718.232044198896,603.3333333333334,11
24100000,2090,Thane West,3,1,1,1,1,0,1,1,1,0,1,1,1,1,1,11531.1004784689,696.6666666666666,11
16200000,1555,Thane West,3,1,1,1,0,1,0,1,1,0,1,1,1,1,1,10418.006430868167,518.3333333333334,10
6193000,1150,Virar,3,1,1,1,1,0,1,1,1,1,1,0,0,1,1,5385.217391304348,383.3333333333333,10
35000000,1855,Nerul,3,0,0,0,0,1,1,0,0,0,1,0,1,0,0,18867.924528301886,618.3333333333334,4
10500000,1187,Sector-18 Ulwe,2,1,1,1,1,0,1,1,1,1,1,0,0,0,0,8845.829823083404,593.5,8
2700000,585,Karanjade,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,4615.384615384615,585.0,4
15200000,1286,Nerul,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1,11819.595645412131,643.0,12
3700000,640,Panvel,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,5781.25,640.0,5
8800000,900,Ulwe,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,9777.777777777777,450.0,12
5400000,620,Ulwe,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,8709.677419354839,620.0,12
10300000,1220,Ulwe,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8442.622950819672,610.0,13
52500000,2703,Nerul,4,0,1,1,1,1,1,1,1,1,1,1,0,1,1,19422.86348501665,675.75,12
2600000,645,Dronagiri,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,4031.0077519379847,645.0,5
4400000,880,Dronagiri,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,5000.0,880.0,5
3400000,600,Dronagiri,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,5666.666666666667,600.0,12
4600000,680,Sector 17 Ulwe,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,6764.705882352941,680.0,8
8655000,1055,Mira Road East,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,8203.791469194313,527.5,11
5000000,1285,Virar,3,1,0,1,1,0,1,1,0,0,1,0,0,1,0,3891.0505836575876,428.3333333333333,6
3900000,975,Virar,2,1,0,1,1,0,1,1,0,0,1,0,0,1,0,4000.0,487.5,6
7500000,767,Mira Road East,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9778.357235984355,383.5,0
3624000,895,Vasai,2,1,0,0,0,0,1,1,0,1,1,1,0,1,0,4049.1620111731845,447.5,6
2451000,570,Nala Sopara,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,4300.0,570.0,11
5000000,1030,Virar,3,1,0,1,1,0,1,1,0,0,1,0,0,1,0,4854.368932038835,343.3333333333333,6
7031000,1125,Vasai,3,1,1,1,1,0,1,0,1,0,0,0,0,1,1,6249.777777777777,375.0,7
18500000,1020,Borivali East,2,0,1,1,1,0,1,1,1,1,1,0,1,1,1,18137.254901960783,510.0,11
14500000,791,Kandivali West,2,0,1,1,1,0,1,1,1,0,0,1,1,1,1,18331.226295828066,395.5,10
42500000,1505,Kandivali West,3,0,1,0,1,1,1,1,1,1,1,0,0,1,1,28239.20265780731,501.6666666666667,10
39000000,1627,Borivali West,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,23970.497848801475,542.3333333333334,2
8900000,724,Thane West,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,12292.817679558011,362.0,11
27500000,1404,Goregaon East,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1,19586.89458689459,702.0,12
2357000,555,Virar East,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4246.846846846847,555.0,0
3600000,450,Dombivali,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,8000.0,450.0,6
10500000,625,Govandi,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,16800.0,625.0,5
11500000,650,Govandi,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,17692.30769230769,650.0,5
10000000,1150,Koparkhairane Station Road,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,8695.652173913044,575.0,6
10000000,1100,Kopar Khairane Sector 19A,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,9090.90909090909,550.0,6
7500000,700,Kopar Khairane Sector 19A,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,10714.285714285714,350.0,6
10500000,1150,Koper Khairane,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,9130.434782608696,575.0,6
8000000,700,Koper Khairane,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,11428.57142857143,700.0,6
7100000,700,Koper Khairane,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,10142.857142857143,350.0,6
6000000,885,Shilphata Road Thane,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,6779.661016949152,442.5,4
4300000,685,Mumbai Central,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,6277.3722627737225,685.0,6
6900000,685,Koper Khairane,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,10072.992700729927,685.0,6
10500000,850,Kolshet Road,2,0,1,1,1,1,1,0,1,1,1,0,1,0,0,12352.941176470587,425.0,9
15400000,1200,Vasant Vihar,3,0,1,1,1,1,1,0,1,0,1,0,1,0,0,12833.333333333334,400.0,8
39000000,2150,Vasant Vihar,4,0,1,1,1,1,1,0,1,0,1,0,1,0,0,18139.53488372093,537.5,8
31000000,2150,Vasant Vihar,3,0,1,1,1,1,1,0,1,0,1,0,1,0,0,14418.60465116279,716.6666666666666,8
15000000,1109,Vasant Vihar,3,0,1,1,1,1,1,0,1,0,1,0,1,0,0,13525.698827772769,369.6666666666667,8
39000000,1902,Vasant Vihar,3,0,1,1,1,1,1,0,1,0,1,0,1,0,0,20504.73186119874,634.0,8
12200000,1250,Kolshet Road,2,0,1,1,1,1,1,0,1,0,1,0,1,0,0,9760.0,625.0,8
12000000,1210,Kolshet Road,2,0,1,1,1,1,1,0,1,0,1,0,1,0,0,9917.355371900827,605.0,8
10300000,1050,Kolshet Road,2,0,1,1,1,1,1,0,1,0,1,0,1,0,0,9809.52380952381,525.0,8
31000000,1300,Vasant Vihar,4,0,1,1,1,1,1,0,0,0,0,0,0,0,0,23846.153846153848,325.0,5
65000000,2450,Andheri West,4,0,1,1,1,1,1,1,1,0,1,1,1,1,1,26530.61224489796,612.5,12
16299999,1063,Thakur Village,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,15333.959548447789,531.5,4
23500000,1050,Thakur Village,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,22380.95238095238,525.0,4
24500000,1300,Samata Nagar,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,18846.153846153848,433.3333333333333,4
20000000,1250,Thakur Village,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,16000.0,625.0,4
25000000,1350,4 Bunglows,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,18518.51851851852,675.0,4
25000000,1357,Thakur Village,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,18422.991893883565,452.3333333333333,4
15500000,1100,Thakur Village,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,14090.90909090909,550.0,4
11000000,585,Borivali East,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,18803.418803418805,585.0,4
10500000,780,Thakur Complex,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,13461.538461538461,780.0,4
16500000,1050,Borivali East,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,15714.285714285714,525.0,4
26500000,1830,Thakur Village,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,14480.874316939891,610.0,4
17200000,1100,Thakur Complex,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,15636.363636363636,550.0,4
10000000,650,Thakur Village,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,15384.615384615385,650.0,4
23000000,1360,Thakur Village,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,16911.764705882353,453.3333333333333,4
21000000,1050,Samata Nagar,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,20000.0,525.0,4
23500000,1100,Samata Nagar,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,21363.636363636364,366.6666666666667,4
6050000,1246,Panvel,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,4855.53772070626,623.0,4
4800000,695,Roadpali,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,6906.474820143885,695.0,4
14500000,950,Wadi Bandar,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,15263.157894736842,475.0,4
16800000,764,Kandivali East,2,0,1,0,1,1,1,0,1,0,0,0,0,0,0,21989.52879581152,382.0,5
12000000,950,Kapurbawadi,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,12631.578947368422,475.0,5
8500000,594,Majiwada,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,14309.76430976431,594.0,5
7200000,508,Vasant Vihar,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,14173.228346456694,508.0,5
6500000,675,Thane Belapur Road Kalwa,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9629.62962962963,675.0,1
5300000,560,Thane Belapur Road Kalwa,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9464.285714285714,560.0,1
10800000,653,Mumbai,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,16539.05053598775,653.0,6
11100000,550,Suburbs Mumbai,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,20181.81818181818,550.0,4
8000000,1375,Thane,3,0,1,0,1,1,1,0,0,0,0,0,0,0,0,5818.181818181818,458.3333333333333,4
2800000,400,Mira Road And Beyond,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,7000.0,400.0,4
6800000,890,Mira Road And Beyond,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,7640.449438202248,445.0,5
3300000,530,Mumbai Central,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,6226.415094339623,530.0,5
4100000,590,Mira Road And Beyond,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,6949.152542372882,590.0,4
6500000,940,Mira Road And Beyond,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,6914.893617021276,470.0,4
7600000,1760,Mira Road And Beyond,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,4318.181818181818,880.0,4
